subject,num_receivers,email_length,email_domain,sent_time,is_forwarded,label
,1,14,enron.com,"Wed, 3 Jan 2001 23:36:00 -0800 (PST)",0,1.0
Important - EOL Data,1,131,enron.com,"Wed, 3 Jan 2001 08:12:00 -0800 (PST)",0,1.0
Ken Lay and Jeff Skilling on CNNfn,1,36,enron.com,"Wed, 13 Dec 2000 06:34:00 -0800 (PST)",0,1.0
,1,22,enron.com,"Wed, 3 Jan 2001 08:10:00 -0800 (PST)",0,1.0
Re:,1,126,enron.com,"Wed, 3 Jan 2001 08:09:00 -0800 (PST)",0,1.0
,1,8,enron.com,"Wed, 3 Jan 2001 00:14:00 -0800 (PST)",0,1.0
Re:,1,85,enron.com,"Tue, 2 Jan 2001 13:07:00 -0800 (PST)",0,0.0
,1,3,enron.com,"Tue, 2 Jan 2001 13:05:00 -0800 (PST)",0,0.0
,1,26,enron.com,"Tue, 2 Jan 2001 13:04:00 -0800 (PST)",0,1.0
Re: Financial Group - Gas Team,1,49,enron.com,"Tue, 2 Jan 2001 13:01:00 -0800 (PST)",0,1.0
Re: 24x7 Emergency Services,1,349,enron.com,"Tue, 2 Jan 2001 09:16:00 -0800 (PST)",0,0.0
,1,3,enron.com,"Tue, 2 Jan 2001 08:23:00 -0800 (PST)",0,1.0
Re: Site Location Advisory Service,1,761,enron.com,"Tue, 2 Jan 2001 06:18:00 -0800 (PST)",0,0.0
"Re: BMC Update, 2:30pm 12/13 - changes noted",1,382,enron.com,"Wed, 13 Dec 2000 06:47:00 -0800 (PST)",0,1.0
Re:,1,18,enron.com,"Mon, 1 Jan 2001 23:57:00 -0800 (PST)",0,1.0
Re:,1,14,enron.com,"Mon, 1 Jan 2001 09:31:00 -0800 (PST)",0,1.0
,1,4,enron.com,"Mon, 1 Jan 2001 08:55:00 -0800 (PST)",0,1.0
Re: Gas Team - Reorg,1,64,enron.com,"Mon, 1 Jan 2001 08:36:00 -0800 (PST)",0,1.0
Re:,1,26,enron.com,"Mon, 1 Jan 2001 08:36:00 -0800 (PST)",0,0.0
,1,11,enron.com,"Thu, 28 Dec 2000 23:31:00 -0800 (PST)",0,1.0
,1,6,enron.com,"Thu, 28 Dec 2000 23:14:00 -0800 (PST)",0,1.0
Re: NG YEAR ENd Quiz,1,79,enron.com,"Thu, 28 Dec 2000 23:07:00 -0800 (PST)",0,1.0
Re: fund views,1,209,enron.com,"Thu, 28 Dec 2000 04:52:00 -0800 (PST)",0,1.0
Re: End of the YEar,1,246,enron.com,"Thu, 28 Dec 2000 04:52:00 -0800 (PST)",0,1.0
Universal (JPI) sponsorship,1,194,enron.com,"Wed, 13 Dec 2000 08:18:00 -0800 (PST)",0,1.0
Re: NG YEAR ENd Quiz,1,319,enron.com,"Thu, 28 Dec 2000 04:50:00 -0800 (PST)",0,1.0
Re: Vegas,1,33,enron.com,"Thu, 28 Dec 2000 04:43:00 -0800 (PST)",0,0.0
Re: 12/26 and 12/27 Maturity Gap Risk Limit Violation,1,65,enron.com,"Thu, 28 Dec 2000 04:42:00 -0800 (PST)",0,1.0
,1,10,enron.com,"Wed, 27 Dec 2000 06:56:00 -0800 (PST)",0,1.0
Re: ICE,3,47,enron.com,"Tue, 26 Dec 2000 11:35:00 -0800 (PST)",0,1.0
,1,25,enron.com,"Tue, 26 Dec 2000 11:34:00 -0800 (PST)",0,1.0
Re: NG Expiry,1,43,enron.com,"Tue, 26 Dec 2000 11:03:00 -0800 (PST)",0,1.0
Re:,1,23,enron.com,"Mon, 25 Dec 2000 13:17:00 -0800 (PST)",0,0.0
Re:,1,21,enron.com,"Mon, 25 Dec 2000 13:16:00 -0800 (PST)",0,0.0
Re: Plants Shut Down and Sell the Energy,1,647,enron.com,"Fri, 22 Dec 2000 10:29:00 -0800 (PST)",0,1.0
Re:FEDEX update: Lawsuit,1,145,enron.com,"Wed, 13 Dec 2000 08:52:00 -0800 (PST)",0,1.0
Plants Shut Down and Sell the Energy,1,604,enron.com,"Thu, 21 Dec 2000 23:26:00 -0800 (PST)",0,1.0
Re:,1,8,enron.com,"Thu, 21 Dec 2000 06:40:00 -0800 (PST)",0,1.0
Re: APIs,1,169,enron.com,"Wed, 20 Dec 2000 08:56:00 -0800 (PST)",0,1.0
Re: confidential employee information-dutch quigley,1,174,enron.com,"Tue, 19 Dec 2000 08:55:00 -0800 (PST)",0,1.0
,1,6,enron.com,"Mon, 18 Dec 2000 09:19:00 -0800 (PST)",0,1.0
Greetings from GARP - Mark your Calendars,1,123,enron.com,"Mon, 18 Dec 2000 09:08:00 -0800 (PST)",0,1.0
,1,26,enron.com,"Mon, 18 Dec 2000 07:36:00 -0800 (PST)",0,1.0
Re: FLU Vaccinations,1,67,enron.com,"Mon, 18 Dec 2000 02:57:00 -0800 (PST)",0,1.0
Re: O COME ALL YE FABULOUS!,1,43,enron.com,"Fri, 15 Dec 2000 05:17:00 -0800 (PST)",0,1.0
Re: O COME ALL YE FABULOUS!,1,7,enron.com,"Fri, 15 Dec 2000 03:33:00 -0800 (PST)",0,0.0
Plastics & Petrohemicals - Universal,1,57,enron.com,"Wed, 13 Dec 2000 09:33:00 -0800 (PST)",0,1.0
Lexmark Document/Workflow mgmt intro,0,40,enron.com,"Wed, 13 Dec 2000 09:39:00 -0800 (PST)",0,1.0
RE: EES contact on the PCC Ball Valves deal,1,361,enron.com,"Wed, 13 Dec 2000 11:46:00 -0800 (PST)",0,1.0
December 13 Update - Enron,1,129,enron.com,"Wed, 13 Dec 2000 23:14:00 -0800 (PST)",0,1.0
Re: Cross-sell opportunity,3,129,enron.com,"Wed, 13 Dec 2000 23:15:00 -0800 (PST)",0,1.0
Active International - Action Items,5,90,enron.com,"Thu, 30 Nov 2000 02:01:00 -0800 (PST)",0,1.0
Brown bag thank you,1,54,enron.com,"Thu, 14 Dec 2000 04:55:00 -0800 (PST)",0,1.0
Dell online order,1,195,dell.com,"Thu, 14 Dec 2000 04:58:00 -0800 (PST)",0,1.0
UPDATE - Attendees for brown bags (12/13-12/14),3,102,enron.com,"Thu, 14 Dec 2000 05:22:00 -0800 (PST)",0,1.0
$85K allocation - processed (FYI),1,9,enron.com,"Thu, 14 Dec 2000 05:26:00 -0800 (PST)",0,1.0
Meeting Minutes - FINAL - 12/11/00,11,365,enron.com,"Thu, 14 Dec 2000 05:53:00 -0800 (PST)",0,1.0
FW: BMC DEAL --- UPDATE --- from Net Works (J Rub),1,305,enron.com,"Thu, 14 Dec 2000 09:01:00 -0800 (PST)",1,1.0
Recruiting Expenses,1,401,enron.com,"Sat, 14 Oct 2000 10:25:00 -0700 (PDT)",0,1.0
Re: Cross-sell opportunity,3,193,enron.com,"Thu, 14 Dec 2000 07:34:00 -0800 (PST)",0,1.0
Re: HP -- confidential internal document,9,499,enron.com,"Thu, 14 Dec 2000 02:51:00 -0800 (PST)",0,1.0
Re: Cross-sell opportunity,5,221,enron.com,"Thu, 14 Dec 2000 08:56:00 -0800 (PST)",0,1.0
Confirmation for Order #3253472,1,223,enron.com,"Fri, 15 Dec 2000 00:32:00 -0800 (PST)",0,1.0
Agreement of Confidentiality,1,59,enron.com,"Thu, 30 Nov 2000 07:56:00 -0800 (PST)",0,1.0
Meeting and information,5,1044,compaq.com,"Thu, 14 Dec 2000 22:01:00 -0800 (PST)",0,1.0
Vanderbilt presentation,1,98,enron.com,"Fri, 29 Sep 2000 08:31:00 -0700 (PDT)",0,1.0
Re: HP -- confidential internal document,5,619,enron.com,"Thu, 14 Dec 2000 09:48:00 -0800 (PST)",0,1.0
Fedex,1,57,enron.com,"Fri, 15 Dec 2000 02:17:00 -0800 (PST)",0,1.0
FW: SAP information for your proposal,4,285,enron.com,"Fri, 15 Dec 2000 00:27:00 -0800 (PST)",1,1.0
"Meeting Minutes:  Continental and Enron, December 12th",14,132,enron.com,"Fri, 15 Dec 2000 06:12:00 -0800 (PST)",0,1.0
Re: Quest Software/BMC update,1,83,enron.com,"Fri, 15 Dec 2000 08:44:00 -0800 (PST)",0,1.0
"Re: BMC update, 17:15",20,202,enron.com,"Fri, 15 Dec 2000 09:43:00 -0800 (PST)",0,1.0
FW: FW: Fedex and other cross sells UPDATE,1,531,enron.com,"Mon, 18 Dec 2000 00:52:00 -0800 (PST)",1,1.0
Re: Compaq Update,1,473,enron.com,"Mon, 18 Dec 2000 03:33:00 -0800 (PST)",0,1.0
HP,3,28,enron.com,"Mon, 18 Dec 2000 03:42:00 -0800 (PST)",0,1.0
"Continental/Enron meeting, December 11th, 2-3 PM",5,244,enron.com,"Thu, 30 Nov 2000 09:43:00 -0800 (PST)",0,1.0
Re: FW: Fedex,5,210,enron.com,"Mon, 18 Dec 2000 04:17:00 -0800 (PST)",1,1.0
Confirmation of your order,3,47,enron.com,"Mon, 18 Dec 2000 08:10:00 -0800 (PST)",0,1.0
"NEPCO / GSS Meeting,  December 14th",6,151,enron.com,"Mon, 18 Dec 2000 08:33:00 -0800 (PST)",0,1.0
Compaq / EBS Relationship,12,242,enron.com,"Mon, 18 Dec 2000 09:49:00 -0800 (PST)",0,1.0
Re: Broadband opportunity with Corestaff,5,507,enron.com,"Mon, 18 Dec 2000 10:11:00 -0800 (PST)",0,1.0
sparesFinder named in Sunday Times top 100 e-League,3,234,sparesfinder.com,"Tue, 19 Dec 2000 05:00:00 -0800 (PST)",0,1.0
RE: Compaq / EBS Relationship,9,539,enron.com,"Tue, 19 Dec 2000 02:22:00 -0800 (PST)",0,1.0
Server Agreement Amendment Language,9,118,enron.com,"Tue, 19 Dec 2000 02:26:00 -0800 (PST)",0,1.0
Avaya - Preparation Meeting   EB4598A,5,26,enron.com,"Tue, 19 Dec 2000 06:28:00 -0800 (PST)",0,0.0
EnronOnline Broker Client,12,251,enron.com,"Fri, 5 Jan 2001 09:34:00 -0800 (PST)",0,1.0
RE: (no subject),1,5,enron.com,"Sun, 8 Oct 2000 07:01:00 -0700 (PDT)",0,1.0
Re:,1,272,enron.com,"Wed, 4 Oct 2000 09:04:00 -0700 (PDT)",0,0.0
EBS opp'ty w/BMC,4,297,enron.com,"Thu, 30 Nov 2000 10:13:00 -0800 (PST)",0,1.0
,1,2,enron.com,"Thu, 22 Feb 2001 08:20:00 -0800 (PST)",0,0.0
RE: (no subject),1,40,enron.com,"Wed, 13 Sep 2000 00:30:00 -0700 (PDT)",0,1.0
Re: Re Larry May - REVISED,7,181,enron.com,"Fri, 14 Jul 2000 11:27:00 -0700 (PDT)",0,1.0
RE: technical help for interviewing traders,1,374,enron.com,"Mon, 31 Dec 1979 16:00:00 -0800 (PST)",0,1.0
Bloomberg contract,3,105,enron.com,"Mon, 23 Apr 2001 04:18:00 -0700 (PDT)",0,1.0
margin financing,1,71,carrfut.com,"Wed, 25 Apr 2001 04:59:00 -0700 (PDT)",0,1.0
Options Advisory Committee Meeting - May 31st,1,91,enron.com,"Thu, 10 May 2001 07:16:00 -0700 (PDT)",0,1.0
Re:,1,636,enron.com,"Sun, 13 May 2001 07:52:00 -0700 (PDT)",0,1.0
re:spreads,1,112,enron.com,"Wed, 13 Dec 2000 13:09:00 -0800 (PST)",0,1.0
re:spreads,3,27,globalp.com,"Wed, 13 Dec 2000 09:15:00 -0800 (PST)",0,1.0
Re:,1,37,enron.com,"Wed, 13 Dec 2000 06:35:00 -0800 (PST)",0,1.0
AGA for 12/8/2000 is -158,41,19,enron.com,"Wed, 13 Dec 2000 05:06:00 -0800 (PST)",0,1.0
"Re: invitation to meeting with senior Compaq executives from 1-4PM
 3 Allen Center 11C1, December 14th",5,106,enron.com,"Thu, 30 Nov 2000 11:34:00 -0800 (PST)",0,1.0
,1,16,enron.com,"Wed, 13 Dec 2000 04:37:00 -0800 (PST)",0,1.0
,1,19,enron.com,"Wed, 13 Dec 2000 02:56:00 -0800 (PST)",0,0.0
re:f/g again-,1,11,globalp.com,"Wed, 13 Dec 2000 00:28:00 -0800 (PST)",0,1.0
Fwd: christmas list-I'm getting the cheap stuff,1,50,flash.net,"Tue, 12 Dec 2000 13:39:00 -0800 (PST)",1,0.0
Harvard Mgmt,3,53,enron.com,"Tue, 12 Dec 2000 09:33:00 -0800 (PST)",0,1.0
Re: EDF trades switched to ABN,1,20,enron.com,"Tue, 12 Dec 2000 09:17:00 -0800 (PST)",0,1.0
Subscription,1,68,enron.com,"Tue, 12 Dec 2000 09:15:00 -0800 (PST)",0,1.0
Re: HARVARD,1,23,enron.com,"Tue, 12 Dec 2000 09:14:00 -0800 (PST)",0,1.0
re:f/g,1,253,enron.com,"Tue, 12 Dec 2000 09:13:00 -0800 (PST)",0,1.0
ICE physical volumes,1,5,enron.com,"Tue, 12 Dec 2000 08:41:00 -0800 (PST)",0,1.0
"Re: invitation to meeting with senior Compaq executives from 1-4PM
 3 Allen Center 11C1, December 14th",5,145,enron.com,"Thu, 30 Nov 2000 23:40:00 -0800 (PST)",0,1.0
Holiday party,2,44,enron.com,"Tue, 12 Dec 2000 05:09:00 -0800 (PST)",0,1.0
LNG to California,3,168,enron.com,"Tue, 12 Dec 2000 02:03:00 -0800 (PST)",0,1.0
Fwd: NYTimes.com Article: Suspended Rabbi Quits Seminary Presidency,1,467,flash.net,"Mon, 11 Dec 2000 23:52:00 -0800 (PST)",1,0.0
Amazon.com Password Assistance,3,69,amazon.com,"Mon, 11 Dec 2000 11:21:00 -0800 (PST)",0,0.0
"Re: EIM Due Diligence: Nymex, Enron Gas Data",1,227,enron.com,"Mon, 11 Dec 2000 09:12:00 -0800 (PST)",0,1.0
re:summer inverses,1,96,enron.com,"Mon, 11 Dec 2000 09:04:00 -0800 (PST)",0,1.0
re:summer inverses,1,79,enron.com,"Mon, 11 Dec 2000 08:51:00 -0800 (PST)",0,1.0
Re:,1,27,enron.com,"Mon, 11 Dec 2000 08:10:00 -0800 (PST)",0,1.0
LNG on the road,3,203,enron.com,"Mon, 11 Dec 2000 05:27:00 -0800 (PST)",0,1.0
,1,5,enron.com,"Mon, 11 Dec 2000 03:58:00 -0800 (PST)",0,1.0
"Hewlett Packard Conference call on Wireless and Handheld
 Technologies, December 14th, 1:30-2:30 PM",9,67,enron.com,"Fri, 1 Dec 2000 02:30:00 -0800 (PST)",0,1.0
LNG Questions,3,31,enron.com,"Sun, 10 Dec 2000 22:05:00 -0800 (PST)",0,1.0
wassup,1,47,anderson.ucla.edu,"Sat, 9 Dec 2000 11:53:00 -0800 (PST)",0,0.0
Burning Fat,1,119,enron.com,"Fri, 8 Dec 2000 07:48:00 -0800 (PST)",0,1.0
Burning Fat,1,106,enron.com,"Fri, 8 Dec 2000 07:43:00 -0800 (PST)",0,1.0
re:summer inverses,1,29,globalp.com,"Fri, 8 Dec 2000 05:05:00 -0800 (PST)",0,1.0
Big news!,27,114,hbk.com,"Fri, 8 Dec 2000 02:31:00 -0800 (PST)",0,1.0
,3,44,enron.com,"Thu, 7 Dec 2000 07:12:00 -0800 (PST)",0,1.0
,10,43,enron.com,"Thu, 7 Dec 2000 02:10:00 -0800 (PST)",0,1.0
Dynegy Direct ID request,5,48,enron.com,"Thu, 7 Dec 2000 00:35:00 -0800 (PST)",0,1.0
re:summer inverses,1,122,globalp.com,"Thu, 7 Dec 2000 01:27:00 -0800 (PST)",0,1.0
"Re: Presentations to Compaq manufacturing and treasury executives,
 December 14 from 2-3 PM",3,146,enron.com,"Fri, 1 Dec 2000 03:57:00 -0800 (PST)",0,1.0
Re: microphone to houston,1,80,enron.com,"Wed, 6 Dec 2000 22:02:00 -0800 (PST)",0,1.0
re:summer inverses,1,34,enron.com,"Wed, 6 Dec 2000 21:38:00 -0800 (PST)",0,1.0
Re: mar/apr,1,23,enron.com,"Wed, 6 Dec 2000 21:37:00 -0800 (PST)",0,1.0
Re: For What It's Worth.,1,93,enron.com,"Wed, 6 Dec 2000 21:34:00 -0800 (PST)",0,1.0
,1,40,enron.com,"Wed, 6 Dec 2000 09:39:00 -0800 (PST)",0,1.0
DynegyDirect Log In,1,30,enron.com,"Fri, 1 Dec 2000 05:56:00 -0800 (PST)",0,1.0
Re: Photograph for eCompany Now,1,25,enron.com,"Fri, 1 Dec 2000 00:09:00 -0800 (PST)",0,1.0
Nat Gas intraday update,1,15,texas.net,"Thu, 30 Nov 2000 03:21:00 -0800 (PST)",0,1.0
Re: Hey,1,17,enron.com,"Wed, 29 Nov 2000 10:07:00 -0800 (PST)",0,0.0
Re:,1,29,enron.com,"Wed, 29 Nov 2000 10:04:00 -0800 (PST)",0,1.0
RE: Enron / Avaya meetings: calendar,5,537,enron.com,"Fri, 1 Dec 2000 03:50:00 -0800 (PST)",0,1.0
Re: Nymex Converter for Nov. 20 - 24,1,53,enron.com,"Wed, 29 Nov 2000 09:58:00 -0800 (PST)",0,1.0
Re:,1,34,enron.com,"Wed, 29 Nov 2000 09:56:00 -0800 (PST)",0,0.0
Re: New role,1,54,enron.com,"Wed, 29 Nov 2000 09:54:00 -0800 (PST)",0,1.0
Wrong address,1,69,bofasecurities.com,"Wed, 29 Nov 2000 08:11:00 -0800 (PST)",0,1.0
Deferral Enrollment 2001,1,140,enron.com,"Tue, 28 Nov 2000 10:03:00 -0800 (PST)",0,1.0
more about you,1,19,zdnetonebox.com,"Tue, 28 Nov 2000 08:29:00 -0800 (PST)",0,0.0
Agreement,1,41,home.com,"Tue, 28 Nov 2000 07:15:00 -0800 (PST)",0,1.0
re:mkts,1,195,enron.com,"Mon, 27 Nov 2000 10:05:00 -0800 (PST)",0,1.0
Nat Gas intraday update,1,34,enron.com,"Mon, 27 Nov 2000 09:50:00 -0800 (PST)",0,1.0
Re: not good for the under,1,19,enron.com,"Mon, 27 Nov 2000 09:49:00 -0800 (PST)",0,0.0
change in date/time for Compaq's Experience ENRON,3,36,enron.com,"Mon, 27 Nov 2000 07:51:00 -0800 (PST)",0,1.0
"identifying persons to work with us on defining the Enron/Kinko's
 value proposition",7,446,enron.com,"Fri, 1 Dec 2000 06:11:00 -0800 (PST)",0,1.0
Re: Service Agreement,1,38,enron.com,"Mon, 27 Nov 2000 09:48:00 -0800 (PST)",0,1.0
Service Agreement,1,24,home.com,"Mon, 27 Nov 2000 08:16:00 -0800 (PST)",0,1.0
Needs Assessment Form,1,24,enron.com,"Mon, 27 Nov 2000 05:47:00 -0800 (PST)",0,1.0
Implementation of the Gas Message Board Application,55,188,enron.com,"Mon, 27 Nov 2000 05:22:00 -0800 (PST)",0,1.0
Mom's Itinerary,2,44,flash.net,"Sun, 26 Nov 2000 13:13:00 -0800 (PST)",0,0.0
Re:,1,12,enron.com,"Sun, 26 Nov 2000 13:01:00 -0800 (PST)",0,0.0
Re:,1,30,enron.com,"Sun, 26 Nov 2000 09:45:00 -0800 (PST)",0,0.0
,1,3,enron.com,"Sun, 26 Nov 2000 09:20:00 -0800 (PST)",0,1.0
,1,3,enron.com,"Sun, 26 Nov 2000 08:56:00 -0800 (PST)",0,1.0
Re: Not nice,1,24,enron.com,"Tue, 21 Nov 2000 13:34:00 -0800 (PST)",0,0.0
Connectivity contact at HP,9,42,enron.com,"Fri, 1 Dec 2000 06:44:00 -0800 (PST)",0,1.0
Re:,1,24,enron.com,"Tue, 21 Nov 2000 13:30:00 -0800 (PST)",0,0.0
Re: FIMAT loan agreement,1,67,enron.com,"Tue, 21 Nov 2000 13:19:00 -0800 (PST)",0,1.0
re:mkts,1,235,enron.com,"Tue, 21 Nov 2000 13:16:00 -0800 (PST)",0,1.0
Re: NY,1,53,enron.com,"Tue, 21 Nov 2000 06:33:00 -0800 (PST)",0,0.0
Re: ENSIDE Newsletter,1,64,enron.com,"Mon, 20 Nov 2000 07:57:00 -0800 (PST)",0,1.0
Re: Cal02,1,18,enron.com,"Mon, 20 Nov 2000 06:27:00 -0800 (PST)",0,1.0
Fuel Switching,8,57,enron.com,"Sun, 19 Nov 2000 09:34:00 -0800 (PST)",0,1.0
Status,1,41,home.com,"Thu, 16 Nov 2000 09:30:00 -0800 (PST)",0,1.0
,1,5,enron.com,"Thu, 16 Nov 2000 07:50:00 -0800 (PST)",0,1.0
Ameriflash Newsletter,1,300,enron.com,"Wed, 15 Nov 2000 10:22:00 -0800 (PST)",0,1.0
broadband solutions architect,1,228,enron.com,"Sat, 2 Dec 2000 04:23:00 -0800 (PST)",0,1.0
OTC NG Price Book Trades,5,88,enron.com,"Tue, 14 Nov 2000 06:25:00 -0800 (PST)",0,1.0
bank wire wsex,1,71,hotmail.com,"Tue, 14 Nov 2000 12:18:00 -0800 (PST)",0,1.0
How are things in Houston?,1,43,vanderbilt.edu,"Sun, 12 Nov 2000 18:13:00 -0800 (PST)",0,1.0
Re:,1,2,enron.com,"Fri, 10 Nov 2000 10:26:00 -0800 (PST)",0,1.0
Potential Junior Trader for you,1,50,enron.com,"Fri, 10 Nov 2000 08:28:00 -0800 (PST)",0,1.0
RE: Resume,1,128,oxy.com,"Fri, 10 Nov 2000 05:57:00 -0800 (PST)",0,1.0
Home Depot,13,126,powermerchants.com,"Thu, 9 Nov 2000 23:53:00 -0800 (PST)",0,0.0
ACCESS Trades for 11/09/00,1,68,enron.com,"Thu, 9 Nov 2000 07:54:00 -0800 (PST)",0,1.0
Re: Resume,1,23,enron.com,"Wed, 8 Nov 2000 09:15:00 -0800 (PST)",0,1.0
Re:,1,6,enron.com,"Wed, 8 Nov 2000 09:10:00 -0800 (PST)",0,0.0
Vengas venue / Venezuela,1,67,enron.com,"Mon, 4 Dec 2000 00:49:00 -0800 (PST)",0,1.0
,1,16,enron.com,"Wed, 8 Nov 2000 09:07:00 -0800 (PST)",0,1.0
,1,10,enron.com,"Wed, 8 Nov 2000 08:57:00 -0800 (PST)",0,1.0
Re:,1,45,enron.com,"Wed, 8 Nov 2000 03:55:00 -0800 (PST)",0,1.0
Re:,1,28,enron.com,"Mon, 6 Nov 2000 07:07:00 -0800 (PST)",0,1.0
daily charts and matrices as hot links 11/6,1,103,enron.com,"Mon, 6 Nov 2000 01:46:00 -0800 (PST)",0,1.0
Re: Final Gas and Power Trading PRC meeting,1,88,enron.com,"Sun, 5 Nov 2000 08:58:00 -0800 (PST)",0,1.0
ACCESS Trades 11/03/00,1,50,enron.com,"Sun, 5 Nov 2000 08:43:00 -0800 (PST)",0,1.0
Re:,1,28,enron.com,"Fri, 3 Nov 2000 04:27:00 -0800 (PST)",0,1.0
Re: NYC rocks,1,30,enron.com,"Thu, 2 Nov 2000 01:35:00 -0800 (PST)",0,1.0
Re: NYC rocks,1,26,enron.com,"Thu, 2 Nov 2000 00:29:00 -0800 (PST)",0,0.0
Re: British Airways vs Continental,11,89,enron.com,"Mon, 4 Dec 2000 02:05:00 -0800 (PST)",0,1.0
,1,4,enron.com,"Thu, 2 Nov 2000 00:22:00 -0800 (PST)",0,1.0
Re: Credit Suisse First Boston,1,65,enron.com,"Wed, 1 Nov 2000 10:48:00 -0800 (PST)",0,1.0
,1,5,enron.com,"Wed, 1 Nov 2000 08:33:00 -0800 (PST)",0,0.0
,1,3,enron.com,"Wed, 1 Nov 2000 06:54:00 -0800 (PST)",0,1.0
Re: video shoot,1,28,enron.com,"Wed, 1 Nov 2000 06:36:00 -0800 (PST)",0,1.0
,1,8,enron.com,"Wed, 1 Nov 2000 03:21:00 -0800 (PST)",0,1.0
Re: Adam Resources,1,72,enron.com,"Wed, 1 Nov 2000 02:17:00 -0800 (PST)",0,1.0
Re: The date,1,20,enron.com,"Fri, 27 Oct 2000 09:30:00 -0700 (PDT)",0,1.0
Re: good morning,1,56,enron.com,"Thu, 26 Oct 2000 10:26:00 -0700 (PDT)",0,0.0
Re: good morning,1,8,enron.com,"Thu, 26 Oct 2000 04:12:00 -0700 (PDT)",0,0.0
"Enron/Avaya Meeting in Basking Ridge, wk of Jan 8, '01",3,232,enron.com,"Mon, 4 Dec 2000 02:18:00 -0800 (PST)",0,1.0
Re: good morning,1,29,enron.com,"Thu, 26 Oct 2000 02:21:00 -0700 (PDT)",0,0.0
Re:,1,32,enron.com,"Wed, 25 Oct 2000 09:16:00 -0700 (PDT)",0,0.0
Re:,1,179,enron.com,"Wed, 25 Oct 2000 07:59:00 -0700 (PDT)",0,0.0
Re:,1,150,enron.com,"Wed, 25 Oct 2000 07:34:00 -0700 (PDT)",0,0.0
Re: Implementation issue on IE5.0/5.5,1,220,enron.com,"Wed, 25 Oct 2000 05:25:00 -0700 (PDT)",0,1.0
Re:,1,94,enron.com,"Wed, 25 Oct 2000 05:24:00 -0700 (PDT)",0,1.0
Your Brother,1,34,enron.com,"Wed, 25 Oct 2000 04:45:00 -0700 (PDT)",0,1.0
,1,1,enron.com,"Wed, 25 Oct 2000 01:22:00 -0700 (PDT)",0,1.0
"daily charts, perpetual gasoline and nat gas strip matrix as hot
 links 10/25",1,95,enron.com,"Wed, 25 Oct 2000 00:34:00 -0700 (PDT)",0,1.0
Re:,1,30,enron.com,"Wed, 25 Oct 2000 00:34:00 -0700 (PDT)",0,0.0
FW: BMC/Win2K Certification,1,891,enron.com,"Mon, 4 Dec 2000 02:53:00 -0800 (PST)",1,1.0
Re: CSFB Columbia/Appalachia Hedging Deal,1,275,enron.com,"Tue, 24 Oct 2000 10:21:00 -0700 (PDT)",0,1.0
Re:,1,197,enron.com,"Tue, 24 Oct 2000 10:15:00 -0700 (PDT)",0,1.0
,1,3,enron.com,"Tue, 24 Oct 2000 10:11:00 -0700 (PDT)",0,0.0
Re: Login ID's needed,1,63,enron.com,"Tue, 24 Oct 2000 10:03:00 -0700 (PDT)",0,1.0
Re: Sunday,1,134,enron.com,"Tue, 24 Oct 2000 10:03:00 -0700 (PDT)",0,1.0
Re: Gas Org Chart,1,73,enron.com,"Tue, 24 Oct 2000 09:07:00 -0700 (PDT)",0,1.0
Re:,1,13,enron.com,"Mon, 23 Oct 2000 10:00:00 -0700 (PDT)",0,1.0
Re: Create a new NT group,1,29,enron.com,"Mon, 23 Oct 2000 04:00:00 -0700 (PDT)",0,1.0
Re:,1,34,enron.com,"Mon, 23 Oct 2000 03:59:00 -0700 (PDT)",0,0.0
Re:,1,75,enron.com,"Mon, 23 Oct 2000 00:42:00 -0700 (PDT)",0,1.0
Quotes for the CD's.,1,118,enron.com,"Mon, 4 Dec 2000 03:01:00 -0800 (PST)",0,1.0
Re:,1,47,enron.com,"Mon, 23 Oct 2000 00:30:00 -0700 (PDT)",0,1.0
,1,7,enron.com,"Sun, 22 Oct 2000 11:31:00 -0700 (PDT)",0,0.0
Re: (no subject),1,62,enron.com,"Sun, 22 Oct 2000 11:28:00 -0700 (PDT)",0,0.0
Re:,1,26,enron.com,"Sun, 22 Oct 2000 11:26:00 -0700 (PDT)",0,1.0
,1,24,enron.com,"Sun, 22 Oct 2000 11:23:00 -0700 (PDT)",0,1.0
Re: How are you today,1,165,enron.com,"Sun, 22 Oct 2000 10:52:00 -0700 (PDT)",0,1.0
Re: Mexico Industrial,1,254,enron.com,"Sun, 22 Oct 2000 10:30:00 -0700 (PDT)",0,1.0
Re:,1,17,enron.com,"Fri, 20 Oct 2000 08:25:00 -0700 (PDT)",0,1.0
,1,3,enron.com,"Thu, 19 Oct 2000 02:13:00 -0700 (PDT)",0,1.0
Re: Look at what I found,1,25,enron.com,"Thu, 19 Oct 2000 01:01:00 -0700 (PDT)",0,1.0
Re: Vulcan Signs,9,125,enron.com,"Mon, 4 Dec 2000 03:08:00 -0800 (PST)",0,1.0
,1,11,enron.com,"Thu, 19 Oct 2000 00:59:00 -0700 (PDT)",0,1.0
Re: BNP PARIBAS Commodity Futures Weekly AGA Survey,1,150,enron.com,"Wed, 18 Oct 2000 02:47:00 -0700 (PDT)",0,1.0
,1,8,enron.com,"Tue, 17 Oct 2000 14:01:00 -0700 (PDT)",0,1.0
Re: mkts,1,335,enron.com,"Tue, 17 Oct 2000 12:12:00 -0700 (PDT)",0,1.0
